fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.0,0.45197740112994356,0.2054794520547945,0.4444444444444445,0.16883116883116994,0.1320754716981132,0.5,0.3046660567246093,0.9026548672566372,0.377049180327869,0.830188679245283,0.2
0.4133333333333334,0.9209039548022601,0.589041095890411,0.48148148148148157,0.9480519480519483,0.39622641509433965,0.9152542372881356,0.6340347666971697,0.3274336283185842,0.6557377049180328,0.09433962264150943,0.4
0.5466666666666666,0.192090395480226,0.7123287671232877,0.25925925925925924,0.9350649350649353,0.20754716981132076,0.2627118644067797,0.6248856358645998,0.3274336283185842,0.4098360655737705,0.1509433962264152,0.4
0.2400000000000001,0.31638418079096053,0.31506849315068497,0.25925925925925924,0.3246753246753256,0.07547169811320754,0.05084745762711865,0.5242451967063196,0.40707964601769914,0.377049180327869,0.09433962264150943,0.4
0.13333333333333333,0.21468926553672318,0.5068493150684932,0.18518518518518512,0.4285714285714293,0.20754716981132076,0.7627118644067796,0.4876486733760295,0.3893805309734513,0.4098360655737705,0.09433962264150943,0.4
0.5600000000000002,0.6101694915254239,0.35616438356164387,0.2962962962962963,0.4285714285714293,0.05660377358490566,0.1440677966101695,0.6431838975297397,0.23893805309734517,0.6721311475409837,0.09433962264150943,0.4
0.26666666666666666,0.45197740112994356,0.05479452054794521,0.48148148148148157,0.3636363636363646,0.1320754716981132,0.07627118644067797,0.5059469350411796,0.4601769911504425,0.4918032786885247,0.1320754716981134,0.6
0.26666666666666666,0.42937853107344637,0.05479452054794521,0.4444444444444445,0.3506493506493516,0.09433962264150944,0.06779661016949153,0.49679780420860964,0.45132743362831884,0.5081967213114755,0.1320754716981134,0.6
0.5333333333333333,0.29378531073446335,0.4931506849315068,0.7777777777777778,0.5194805194805202,0.5471698113207547,0.9576271186440678,0.6340347666971697,0.2831858407079649,0.377049180327869,0.1320754716981134,0.4
0.4,0.44067796610169496,0.2054794520547945,0.7037037037037036,0.8961038961038963,0.6037735849056604,0.5677966101694916,0.49679780420860964,0.256637168141593,0.4918032786885247,0.28301886792452824,0.6
0.7466666666666666,0.33898305084745767,0.7808219178082191,0.9259259259259258,0.3766233766233776,0.05660377358490566,0.03389830508474576,0.6431838975297397,0.14159292035398244,0.4918032786885247,0.16981132075471703,0.4
0.4266666666666667,0.5310734463276836,0.2465753424657534,0.5185185185185185,0.4545454545454553,0.3018867924528302,0.4067796610169492,0.6797804208600299,0.4867256637168144,0.42622950819672134,0.24528301886792464,0.4
0.36000000000000004,0.30508474576271194,0.4246575342465754,0.5555555555555555,0.4285714285714293,0.1509433962264151,0.3389830508474576,0.5608417200365996,0.46902654867256666,0.3442622950819673,0.1320754716981134,0.6
0.5600000000000002,0.31638418079096053,0.5479452054794521,0.48148148148148157,0.4935064935064942,0.33962264150943394,0.3898305084745763,0.7255260750228798,0.49557522123893816,0.5081967213114755,0.09433962264150943,0.4
0.4133333333333334,0.6440677966101696,0.6712328767123288,0.3333333333333333,0.9610389610389612,0.3584905660377358,0.8983050847457628,0.6157365050320297,0.29203539823008856,0.6229508196721312,0.11320754716981157,0.4
0.3866666666666667,0.45197740112994356,0.21917808219178084,0.3703703703703703,0.5714285714285722,0.20754716981132076,0.2457627118644068,0.6157365050320297,0.4424778761061947,0.47540983606557385,0.1509433962264152,0.8
0.32000000000000006,0.6949152542372882,0.06849315068493152,0.40740740740740744,0.5194805194805202,0.22641509433962265,0.4067796610169492,0.5974382433668898,0.45132743362831884,0.39344262295081966,0.207547169811321,0.4
0.3866666666666667,0.45197740112994356,0.1506849315068493,0.2222222222222222,0.4935064935064942,0.18867924528301888,0.2796610169491525,0.6157365050320297,0.47787610619469034,0.4098360655737705,0.16981132075471703,0.4
0.26666666666666666,0.6610169491525424,0.09589041095890412,0.25925925925925924,0.4545454545454553,0.09433962264150944,0.07627118644067797,0.5608417200365996,0.49557522123893816,0.4098360655737705,0.3773584905660377,0.4
0.6266666666666668,0.22598870056497178,0.7808219178082191,0.40740740740740744,0.4285714285714293,0.49056603773584906,0.5,0.6248856358645998,0.3539823008849557,0.7540983606557379,0.3773584905660377,0.4
0.4133333333333334,0.5762711864406781,0.10958904109589042,0.3703703703703703,0.4545454545454553,0.2641509433962264,0.17796610169491525,0.6065873741994597,0.3893805309734513,0.3442622950819673,0.1509433962264152,0.6
0.4133333333333334,0.6214689265536725,0.31506849315068497,0.4444444444444445,0.6103896103896109,0.3018867924528302,0.7627118644067796,0.5608417200365996,0.3893805309734513,0.2459016393442623,0.1509433962264152,0.4
0.4133333333333334,0.6440677966101696,0.3013698630136986,0.3703703703703703,0.5584415584415592,0.32075471698113206,0.7457627118644068,0.5516925892040296,0.38053097345132764,0.2459016393442623,0.1509433962264152,0.4
0.49333333333333346,0.6271186440677967,0.35616438356164387,0.4444444444444445,0.5584415584415592,0.18867924528301888,0.3135593220338983,0.6889295516925998,0.38053097345132764,0.3278688524590165,0.09433962264150943,0.2
0.6799999999999999,0.22598870056497178,0.7397260273972603,0.5925925925925926,0.6883116883116888,0.5094339622641509,0.652542372881356,0.7621225983531598,0.3539823008849557,0.8032786885245902,0.16981132075471703,0.4
0.5600000000000002,0.3276836158192091,0.8767123287671234,0.48148148148148157,0.6753246753246758,0.1509433962264151,0.3050847457627119,0.78042086001831,0.5840707964601771,0.5409836065573772,0.33962264150943405,0.4
0.29333333333333333,0.7514124293785313,0.0,0.5555555555555555,0.8181818181818185,0.24528301886792453,0.2033898305084746,0.5974382433668898,0.5663716814159294,0.36065573770491816,0.3773584905660377,0.6
0.2800000000000001,0.7118644067796611,0.1643835616438356,0.40740740740740744,0.5844155844155849,0.20754716981132076,0.6271186440677966,0.5242451967063196,0.4424778761061947,0.31147540983606564,0.26415094339622647,0.4
0.2133333333333334,0.37288135593220345,0.27397260273972607,0.25925925925925924,0.3636363636363646,0.03773584905660377,0.07627118644067797,0.5242451967063196,0.46902654867256666,0.377049180327869,0.09433962264150943,0.4
0.3733333333333334,0.42937853107344637,0.6438356164383562,0.40740740740740744,0.5844155844155849,0.37735849056603776,0.5677966101694916,0.6340347666971697,0.42477876106194695,0.39344262295081966,0.0754716981132076,0.4
0.22666666666666668,0.2033898305084746,0.6575342465753424,0.3333333333333333,0.3636363636363646,0.32075471698113206,0.4661016949152542,0.5333943275388896,0.49557522123893816,0.737704918032787,0.3018867924528304,0.6
0.30666666666666675,0.4858757062146894,0.2054794520547945,0.48148148148148157,0.4545454545454553,0.33962264150943394,0.288135593220339,0.5516925892040296,0.46902654867256666,0.42622950819672134,0.26415094339622647,0.4
0.4133333333333334,0.4180790960451978,0.35616438356164387,0.3703703703703703,0.2727272727272737,0.1509433962264151,0.211864406779661,0.5974382433668898,0.45132743362831884,0.5081967213114755,0.16981132075471703,0.4
0.32000000000000006,0.5649717514124294,0.10958904109589042,0.3333333333333333,0.4545454545454553,0.1320754716981132,0.15254237288135594,0.7072278133577399,0.5309734513274338,0.3278688524590165,0.05660377358490579,0.4
0.013333333333333404,0.5423728813559322,0.23287671232876714,0.5185185185185185,0.22077922077922052,0.3018867924528302,0.847457627118644,0.2863677950594693,0.8584070796460179,0.4426229508196722,0.7924528301886793,0.6
0.29333333333333333,0.7401129943502825,0.0,0.7777777777777778,0.7922077922077925,0.1320754716981132,0.1440677966101695,0.5882891125343197,0.5044247787610623,0.377049180327869,0.3773584905660377,0.4
0.32000000000000006,0.42937853107344637,0.3424657534246575,0.40740740740740744,0.3766233766233776,0.03773584905660377,0.13559322033898305,0.5699908508691696,0.3274336283185842,0.4918032786885247,0.09433962264150943,0.4
0.4,0.8813559322033899,0.0821917808219178,0.5925925925925926,0.4935064935064942,0.07547169811320754,0.03389830508474576,0.6065873741994597,0.45132743362831884,0.377049180327869,0.207547169811321,0.4
0.4666666666666667,0.4802259887005651,0.2465753424657534,0.3703703703703703,0.5064935064935072,0.22641509433962265,0.2457627118644068,0.6523330283623097,0.3716814159292035,0.42622950819672134,0.05660377358490579,0.6
0.49333333333333346,0.5536723163841808,0.410958904109589,0.4444444444444445,0.5584415584415592,0.18867924528301888,0.3728813559322034,0.6523330283623097,0.4601769911504425,0.459016393442623,0.28301886792452824,0.6
0.4266666666666667,0.42937853107344637,0.410958904109589,0.3703703703703703,0.4415584415584423,0.1320754716981132,0.13559322033898305,0.5333943275388896,0.38053097345132764,0.377049180327869,0.3207547169811322,0.6
0.4666666666666667,0.5141242937853108,0.3013698630136986,0.4444444444444445,0.46753246753246824,0.20754716981132076,0.5,0.6065873741994597,0.3628318584070798,0.2950819672131148,0.09433962264150943,0.4
0.34666666666666673,0.4180790960451978,0.3287671232876712,0.48148148148148157,0.3766233766233776,0.07547169811320754,0.2542372881355932,0.5425434583714596,0.3982300884955754,0.2459016393442623,0.1320754716981134,0.4
0.2133333333333334,0.5762711864406781,0.4246575342465754,0.2962962962962963,0.6103896103896109,0.2641509433962264,0.4915254237288136,0.6248856358645998,0.513274336283186,0.7540983606557379,0.11320754716981157,0.4
0.45333333333333337,0.2372881355932204,0.726027397260274,0.5925925925925926,0.6493506493506498,0.32075471698113206,0.6271186440677966,0.6889295516925998,0.433628318584071,0.7704918032786887,0.16981132075471703,0.6
0.4266666666666667,0.497175141242938,0.2602739726027397,0.3333333333333333,0.8181818181818185,0.20754716981132076,0.3474576271186441,0.5791399817017396,0.2743362831858408,0.9836065573770495,0.1509433962264152,0.4
0.5066666666666667,0.5649717514124294,0.1232876712328767,0.48148148148148157,0.5584415584415592,0.18867924528301888,0.864406779661017,0.5791399817017396,0.23893805309734517,0.5409836065573772,0.207547169811321,0.4
0.5066666666666667,0.5423728813559322,0.13698630136986303,0.48148148148148157,0.5714285714285722,0.24528301886792453,0.8898305084745762,0.5791399817017396,0.23893805309734517,0.5409836065573772,0.207547169811321,0.4
0.7333333333333333,0.21468926553672318,0.6027397260273972,0.5185185185185185,0.5064935064935072,0.39622641509433965,0.3389830508474576,0.7987191216834499,0.3893805309734513,0.557377049180328,0.18867924528301885,0.6
0.6400000000000001,0.31638418079096053,0.4246575342465754,0.48148148148148157,0.6363636363636369,0.22641509433962265,0.4745762711864407,0.5974382433668898,0.16814159292035394,0.4918032786885247,0.33962264150943405,0.6
0.49333333333333346,0.4745762711864408,0.3835616438356165,0.3703703703703703,0.46753246753246824,0.18867924528301888,0.288135593220339,0.7072278133577399,0.45132743362831884,0.459016393442623,0.24528301886792464,0.6
0.4266666666666667,0.497175141242938,0.1643835616438356,0.40740740740740744,0.5324675324675319,0.11320754716981132,0.1864406779661017,0.6340347666971697,0.433628318584071,0.27868852459016397,0.1320754716981134,0.6
0.32000000000000006,0.6440677966101696,0.10958904109589042,0.3333333333333333,0.7272727272727265,0.39622641509433965,0.7033898305084746,0.5333943275388896,0.40707964601769914,0.3442622950819673,0.09433962264150943,0.6
0.36000000000000004,0.6497175141242938,0.0,0.5925925925925926,0.4415584415584423,0.03773584905660377,0.059322033898305086,0.7255260750228798,0.5398230088495578,0.31147540983606564,0.09433962264150943,0.4
0.45333333333333337,0.6666666666666667,0.0,0.6296296296296297,0.5064935064935072,0.18867924528301888,0.23728813559322035,0.6889295516925998,0.49557522123893816,0.3278688524590165,0.1509433962264152,0.4
0.4266666666666667,0.42937853107344637,0.23287671232876714,0.25925925925925924,0.5324675324675319,0.37735849056603776,0.8135593220338984,0.5425434583714596,0.45132743362831884,0.2459016393442623,0.1509433962264152,0.4
0.45333333333333337,0.5310734463276836,0.21917808219178084,0.3333333333333333,0.3116883116883127,0.03773584905660377,0.0847457627118644,0.5608417200365996,0.47787610619469034,0.9672131147540987,0.33962264150943405,0.8
0.2,0.29378531073446335,0.2054794520547945,0.3333333333333333,0.40259740259740334,0.09433962264150944,0.11016949152542373,0.49679780420860964,0.47787610619469034,0.39344262295081966,0.1320754716981134,0.4
0.13333333333333333,0.42937853107344637,0.1232876712328767,0.5185185185185185,0.10389610389610512,0.3018867924528302,0.788135593220339,0.33211344922232944,0.6637168141592921,0.4918032786885247,0.8113207547169812,0.4
0.26666666666666666,0.42937853107344637,0.013698630136986302,0.2222222222222222,0.24675324675324775,0.3018867924528302,0.1694915254237288,0.4693504117108895,0.4601769911504425,0.4098360655737705,0.207547169811321,0.6
0.5066666666666667,0.7062146892655368,0.1506849315068493,0.3703703703703703,0.6363636363636369,0.2830188679245283,0.4830508474576271,0.5882891125343197,0.2743362831858408,0.8032786885245902,0.16981132075471703,0.4
0.49333333333333346,0.672316384180791,0.2054794520547945,0.3333333333333333,0.6233766233766239,0.16981132075471697,0.3898305084745763,0.6157365050320297,0.3097345132743364,0.7213114754098362,0.1509433962264152,0.4
0.34666666666666673,0.33333333333333337,0.4931506849315068,0.40740740740740744,0.5194805194805202,0.22641509433962265,0.3305084745762712,0.6523330283623097,0.5309734513274338,0.5081967213114755,0.09433962264150943,0.4
0.4266666666666667,0.497175141242938,0.2602739726027397,0.4444444444444445,0.5194805194805202,0.2641509433962264,0.8389830508474576,0.5608417200365996,0.3982300884955754,0.3442622950819673,0.1509433962264152,0.4
0.4266666666666667,0.497175141242938,0.2602739726027397,0.40740740740740744,0.5194805194805202,0.3018867924528302,0.864406779661017,0.5608417200365996,0.3893805309734513,0.3442622950819673,0.1509433962264152,0.4
0.08000000000000007,0.248587570621469,0.0,0.3333333333333333,0.1168831168831181,0.49056603773584906,0.4830508474576271,0.1399817017383392,0.7079646017699118,0.7540983606557379,1.0,0.6
0.22666666666666668,0.30508474576271194,0.10958904109589042,0.2962962962962963,0.3246753246753256,0.03773584905660377,0.11864406779661017,0.4876486733760295,0.40707964601769914,0.4098360655737705,0.1320754716981134,0.4
0.16000000000000003,0.6327683615819211,0.027397260273972605,0.3333333333333333,0.5974025974025979,0.37735849056603776,0.7457627118644068,0.3961573650503194,0.5840707964601771,0.31147540983606564,0.24528301886792464,0.4
0.30666666666666675,0.4180790960451978,0.13698630136986303,0.5185185185185185,0.4285714285714293,0.20754716981132076,0.2033898305084746,0.5333943275388896,0.47787610619469034,0.4098360655737705,0.28301886792452824,0.6
0.4799999999999999,0.31638418079096053,0.6027397260273972,0.7037037037037036,0.6233766233766239,0.18867924528301888,0.3135593220338983,0.6797804208600299,0.5752212389380531,0.459016393442623,0.33962264150943405,0.6
0.36000000000000004,0.2372881355932204,0.6438356164383562,0.4444444444444445,0.46753246753246824,0.07547169811320754,0.0423728813559322,0.5242451967063196,0.3982300884955754,0.3278688524590165,0.3018867924528304,0.6
0.3866666666666667,0.5423728813559322,0.0410958904109589,0.3333333333333333,0.7012987012987018,0.4528301886792453,0.788135593220339,0.4510521500457495,0.4159292035398232,0.3442622950819673,0.26415094339622647,0.4
0.3333333333333333,0.6327683615819211,0.0,0.48148148148148157,0.41558441558441633,0.20754716981132076,0.13559322033898305,0.6248856358645998,0.5309734513274338,0.27868852459016397,0.11320754716981157,0.4
0.29333333333333333,0.5423728813559322,0.2465753424657534,0.3703703703703703,0.4935064935064942,0.32075471698113206,0.6779661016949152,0.6157365050320297,0.6283185840707964,0.39344262295081966,0.11320754716981157,0.6
0.4,0.9378531073446328,0.0410958904109589,0.40740740740740744,0.6363636363636369,0.11320754716981132,0.11864406779661017,0.5333943275388896,0.2831858407079649,0.377049180327869,0.16981132075471703,0.4
0.4266666666666667,0.46327683615819215,0.05479452054794521,0.2962962962962963,0.4545454545454553,0.3018867924528302,0.211864406779661,0.5791399817017396,0.3982300884955754,0.377049180327869,0.24528301886792464,0.6
0.4266666666666667,0.5762711864406781,0.6575342465753424,0.2962962962962963,0.7662337662337667,0.24528301886792453,0.7627118644067796,0.5516925892040296,0.2743362831858408,0.47540983606557385,0.1509433962264152,0.4
0.29333333333333333,0.5875706214689267,0.13698630136986303,0.4444444444444445,0.5714285714285722,0.32075471698113206,0.8050847457627118,0.5059469350411796,0.40707964601769914,0.31147540983606564,0.28301886792452824,0.4
0.36000000000000004,0.4858757062146894,0.0410958904109589,0.25925925925925924,0.40259740259740334,0.3018867924528302,0.3050847457627119,0.5059469350411796,0.433628318584071,0.2459016393442623,0.05660377358490579,0.2
0.29333333333333333,0.5762711864406781,0.09589041095890412,0.4444444444444445,0.6233766233766239,0.18867924528301888,0.3220338983050847,0.4784995425434595,0.5221238938053101,0.36065573770491816,0.3207547169811322,0.6
0.4400000000000001,0.8644067796610171,0.0410958904109589,0.3333333333333333,0.22077922077922052,0.05660377358490566,0.01694915254237288,0.6523330283623097,0.42477876106194695,0.0,0.0754716981132076,0.2
0.45333333333333337,0.33898305084745767,0.23287671232876714,0.40740740740740744,0.41558441558441633,0.09433962264150944,0.1016949152542373,0.6523330283623097,0.3628318584070798,0.459016393442623,0.09433962264150943,0.6
0.3733333333333334,0.5649717514124294,0.06849315068493152,0.3703703703703703,0.3506493506493516,0.4339622641509434,0.3050847457627119,0.5516925892040296,0.47787610619469034,0.39344262295081966,0.5283018867924529,0.6
0.36000000000000004,0.29378531073446335,0.2876712328767123,0.40740740740740744,0.5064935064935072,0.11320754716981132,0.2457627118644068,0.5516925892040296,0.3982300884955754,0.22950819672131145,0.1509433962264152,0.4
0.30666666666666675,0.42937853107344637,0.05479452054794521,0.2222222222222222,0.5714285714285722,0.33962264150943394,0.3644067796610169,0.5242451967063196,0.4159292035398232,0.737704918032787,0.1509433962264152,0.4
0.3866666666666667,0.45197740112994356,0.5753424657534246,0.5185185185185185,0.5974025974025979,0.1320754716981132,0.2711864406779661,0.6523330283623097,0.6194690265486728,0.459016393442623,0.33962264150943405,0.6
0.32000000000000006,0.7740112994350284,0.0,0.5925925925925926,0.3506493506493516,0.11320754716981132,0.11864406779661017,0.6248856358645998,0.5309734513274338,0.377049180327869,0.16981132075471703,0.4
0.5600000000000002,0.5536723163841808,0.19178082191780824,0.5555555555555555,0.3376623376623386,0.16981132075471697,0.3050847457627119,0.6248856358645998,0.2743362831858408,0.42622950819672134,0.1509433962264152,0.4
0.34666666666666673,0.6892655367231639,0.027397260273972605,0.5925925925925926,0.4545454545454553,0.2830188679245283,0.3050847457627119,0.6523330283623097,0.49557522123893816,0.31147540983606564,0.11320754716981157,0.4
0.29333333333333333,0.5536723163841808,0.27397260273972607,0.3333333333333333,0.46753246753246824,0.18867924528301888,0.5,0.6431838975297397,0.5840707964601771,0.4098360655737705,0.11320754716981157,0.4
0.2800000000000001,0.5649717514124294,0.2876712328767123,0.3703703703703703,0.4935064935064942,0.1320754716981132,0.4745762711864407,0.6340347666971697,0.5663716814159294,0.4098360655737705,0.11320754716981157,0.6
0.5733333333333335,0.21468926553672318,0.7808219178082191,0.40740740740740744,0.9090909090909093,0.4716981132075472,0.6694915254237288,0.6431838975297397,0.3362831858407079,0.3278688524590165,0.18867924528301885,0.4
0.3733333333333334,0.30508474576271194,0.6575342465753424,0.40740740740740744,0.5324675324675319,0.24528301886792453,0.5169491525423728,0.6523330283623097,0.40707964601769914,0.36065573770491816,0.09433962264150943,0.4
0.4133333333333334,0.6610169491525424,0.13698630136986303,0.6296296296296297,0.5584415584415592,0.1509433962264151,0.1694915254237288,0.6889295516925998,0.45132743362831884,0.26229508196721313,0.18867924528301885,0.4
0.2400000000000001,0.2824858757062147,0.3424657534246575,0.3703703703703703,0.4285714285714293,0.37735849056603776,0.3644067796610169,0.6706312900274497,0.6106194690265487,0.47540983606557385,0.207547169811321,0.6
0.4,0.4858757062146894,0.2876712328767123,0.48148148148148157,0.38961038961039035,0.11320754716981132,0.1864406779661017,0.5791399817017396,0.3539823008849557,0.36065573770491816,0.18867924528301885,0.4
0.4266666666666667,0.5310734463276836,0.452054794520548,0.40740740740740744,0.4285714285714293,0.4339622641509434,0.9661016949152542,0.6157365050320297,0.3274336283185842,0.3442622950819673,0.1320754716981134,0.4
0.36000000000000004,0.519774011299435,0.410958904109589,0.5555555555555555,0.4285714285714293,0.2641509433962264,0.4152542372881356,0.6157365050320297,0.513274336283186,0.42622950819672134,0.28301886792452824,0.4
0.10666666666666676,0.8079096045197741,0.10958904109589042,0.11111111111111108,0.06493506493506618,0.22641509433962265,0.7372881355932204,0.21317474839889916,0.6106194690265487,0.8524590163934428,0.8113207547169812,0.8
0.6666666666666666,0.22598870056497178,0.6438356164383562,0.18518518518518512,0.19480519480519456,0.1509433962264151,0.15254237288135594,0.6294602012808848,0.3008849557522127,0.8032786885245902,0.3018867924528304,0.8
0.29333333333333333,0.42937853107344637,0.1506849315068493,0.2222222222222222,0.4415584415584423,0.2830188679245283,0.3644067796610169,0.4922232387923145,0.42477876106194695,0.7540983606557379,0.1509433962264152,0.4
0.32000000000000006,0.33898305084745767,0.4794520547945205,0.25925925925925924,0.6103896103896109,0.2830188679245283,0.2796610169491525,0.5516925892040296,0.40707964601769914,0.36065573770491816,0.09433962264150943,0.4
0.32000000000000006,0.35028248587570626,0.4931506849315068,0.25925925925925924,0.6233766233766239,0.24528301886792453,0.2627118644067797,0.5562671546203146,0.40707964601769914,0.377049180327869,0.09433962264150943,0.6
0.4266666666666667,0.5084745762711864,0.4246575342465754,0.3333333333333333,0.3636363636363646,0.4716981132075472,0.9661016949152542,0.5654162854528846,0.3628318584070798,0.3278688524590165,0.11320754716981157,0.4
0.4266666666666667,0.36158192090395486,0.3835616438356165,0.6666666666666667,0.7662337662337667,0.32075471698113206,0.7542372881355932,0.5974382433668898,0.3008849557522127,0.557377049180328,0.1320754716981134,0.4
0.8533333333333334,0.2033898305084746,0.7945205479452054,0.4444444444444445,0.16883116883116994,0.11320754716981132,0.11016949152542373,0.7255260750228798,0.38053097345132764,0.9016393442622953,0.33962264150943405,0.8
0.45333333333333337,0.6836158192090396,0.3287671232876712,0.7037037037037036,0.5454545454545462,0.16981132075471697,0.4745762711864407,0.6203110704483147,0.4159292035398232,0.377049180327869,0.24528301886792464,0.6
0.9333333333333333,0.36158192090395486,0.8767123287671234,0.4444444444444445,0.23376623376623476,0.07547169811320754,0.07627118644067797,0.7255260750228798,0.29203539823008856,0.557377049180328,0.28301886792452824,0.6
0.4799999999999999,0.5084745762711864,0.35616438356164387,0.48148148148148157,0.24675324675324775,0.5094339622641509,0.5,0.5333943275388896,0.3716814159292035,0.16393442622950818,0.26415094339622647,0.4
